,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round
64,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,850,894,2022,2
65,Indian Institute of Technology Delhi,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2308,2475,2022,2
66,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,401,490,2022,2
67,Indian Institute of Technology Delhi,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),957,1007,2022,2
68,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,511,831,2022,2
69,Indian Institute of Technology Delhi,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),1855,1855,2022,2
70,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,522,713,2022,2
71,Indian Institute of Technology Delhi,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1634,1805,2022,2
72,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,19,28,2022,2
73,Indian Institute of Technology Delhi,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),81,87,2022,2
74,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,39,59,2022,2
75,Indian Institute of Technology Delhi,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),131,131,2022,2
76,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,122,153,2022,2
77,Indian Institute of Technology Delhi,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),307,371,2022,2
78,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,162,215,2022,2
79,Indian Institute of Technology Delhi,"Electrical Engineering (Power and Automation) (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),541,541,2022,2
80,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,488,573,2022,2
81,Indian Institute of Technology Delhi,"Energy Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1946,1946,2022,2
82,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,230,289,2022,2
83,Indian Institute of Technology Delhi,"Engineering and Computational Mechanics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),956,956,2022,2
84,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,498,741,2022,2
85,Indian Institute of Technology Delhi,"Engineering Physics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1935,1935,2022,2
86,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,810,855,2022,2
87,Indian Institute of Technology Delhi,"Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2132,2132,2022,2
88,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,62,85,2022,2
89,Indian Institute of Technology Delhi,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),167,169,2022,2
90,Indian Institute of Technology Delhi,"Mathematics and Computing (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,109,115,2022,2
91,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,247,379,2022,2
92,Indian Institute of Technology Delhi,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1058,1147,2022,2
93,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,542,764,2022,2
94,Indian Institute of Technology Delhi,"Production and Industrial Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2306,2688,2022,2
95,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,910,1016,2022,2
96,Indian Institute of Technology Delhi,"Textile Technology (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2313,2677,2022,2
97,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1317,1528,2022,2
98,Indian Institute of Technology Indore,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2729,2729,2022,2
99,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,126,158,2022,2
100,Indian Institute of Technology Indore,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),324,380,2022,2
101,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,480,571,2022,2
102,Indian Institute of Technology Indore,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1084,1096,2022,2
103,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,943,1216,2022,2
104,Indian Institute of Technology Indore,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2310,2497,2022,2
105,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1618,1786,2022,2
106,Indian Institute of Technology Indore,"Metallurgical Engineering and Materials Science (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3127,3127,2022,2
107,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,853,961,2022,2
108,Indian Institute of Technology Kharagpur,"Aerospace Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1978,1978,2022,2
109,Indian Institute of Technology Kharagpur,"Aerospace Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,950,996,2022,2
110,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1385,1473,2022,2
111,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2805,2805,2022,2
112,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1584,1787,2022,2
113,Indian Institute of Technology Kharagpur,"Agricultural and Food Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),3198,3198,2022,2
114,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1918,2049,2022,2
115,Indian Institute of Technology Kharagpur,"Applied Geology (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),3876,3876,2022,2
116,Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",EWS,Gender-Neutral,2581,2601,2022,2
117,Indian Institute of Technology Kharagpur,"Architecture (5 Years, Bachelor of Architecture)",EWS,Female-only (including Supernumerary),4864,4864,2022,2
118,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1409,1431,2022,2
119,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2395,2395,2022,2
120,Indian Institute of Technology Kharagpur,"Biotechnology and Biochemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1545,1562,2022,2
121,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,696,882,2022,2
122,Indian Institute of Technology Kharagpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1676,1676,2022,2
123,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1039,1088,2022,2
124,Indian Institute of Technology Kharagpur,"Chemical Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),2098,2098,2022,2
125,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1576,1832,2022,2
126,Indian Institute of Technology Kharagpur,"Chemistry (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),3854,3854,2022,2
127,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,906,1078,2022,2
128,Indian Institute of Technology Kharagpur,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1896,1896,2022,2
129,Indian Institute of Technology Kharagpur,"Civil Engineering with any of the listed specialization (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1111,1122,2022,2
130,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,35,52,2022,2
131,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,83,102,2022,2
132,Indian Institute of Technology Kharagpur,"Computer Science and Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),360,360,2022,2
133,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,747,1033,2022,2
134,Indian Institute of Technology Kharagpur,"Economics (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),1699,1699,2022,2
135,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,288,326,2022,2
136,Indian Institute of Technology Kharagpur,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),502,502,2022,2
137,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,395,471,2022,2
138,Indian Institute of Technology Kharagpur,"Electrical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),898,898,2022,2
139,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,133,194,2022,2
140,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),476,485,2022,2
141,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,260,320,2022,2
142,Indian Institute of Technology Kharagpur,"Electronics and Electrical Communication Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),688,688,2022,2
143,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1642,1850,2022,2
144,Indian Institute of Technology Kharagpur,"Exploration Geophysics (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),3627,3627,2022,2
145,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,767,821,2022,2
146,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1889,1889,2022,2
147,Indian Institute of Technology Kharagpur,"Industrial and Systems Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1014,1157,2022,2
148,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,363,513,2022,2
149,Indian Institute of Technology Kharagpur,"Instrumentation Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1242,1242,2022,2
150,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1071,1221,2022,2
151,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2648,2648,2022,2
152,Indian Institute of Technology Kharagpur,"Manufacturing Science and Engineering with M.Tech. in Industrial and Systems Engineering and Management (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1249,1399,2022,2
153,Indian Institute of Technology Kharagpur,"Mathematics and Computing (4 Years, Bachelor of Science)",EWS,Gender-Neutral,200,253,2022,2
154,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,431,685,2022,2
155,Indian Institute of Technology Kharagpur,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1490,1698,2022,2
156,Indian Institute of Technology Kharagpur,"Mechanical Engineering with M.Tech. in any of the listed specializations (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,731,897,2022,2
157,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1162,1244,2022,2
158,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2317,2317,2022,2
159,Indian Institute of Technology Kharagpur,"Metallurgical and Materials Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1315,1423,2022,2
160,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1149,1322,2022,2
161,Indian Institute of Technology Kharagpur,"Mining Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3018,3018,2022,2
162,Indian Institute of Technology Kharagpur,"Mining Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1497,1534,2022,2
163,Indian Institute of Technology Kharagpur,"Mining Safety Engineering (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1631,1688,2022,2
164,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1041,1345,2022,2
165,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3130,3130,2022,2
166,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Gender-Neutral,1453,1570,2022,2
167,Indian Institute of Technology Kharagpur,"Ocean Engineering and Naval Architecture (5 Years, Bachelor and Master of Technology (Dual Degree))",EWS,Female-only (including Supernumerary),3637,3637,2022,2
168,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",EWS,Gender-Neutral,1658,1807,2022,2
169,Indian Institute of Technology Kharagpur,"Physics (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),3499,3499,2022,2
170,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,92,98,2022,2
171,Indian Institute of Technology Hyderabad,"Artificial Intelligence (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),362,362,2022,2
172,Indian Institute of Technology Hyderabad,"Biomedical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1508,1514,2022,2
173,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1443,1443,2022,2
174,Indian Institute of Technology Hyderabad,"Biotechnology and Bioinformatics (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2914,2914,2022,2
175,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1075,1215,2022,2
176,Indian Institute of Technology Hyderabad,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1723,1723,2022,2
177,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1177,1316,2022,2
178,Indian Institute of Technology Hyderabad,"Civil Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2307,2307,2022,2
179,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,268,268,2022,2
180,Indian Institute of Technology Hyderabad,"Computational Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),964,964,2022,2
181,Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,63,88,2022,2
182,Indian Institute of Technology Hyderabad,"Computer Science and Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),174,174,2022,2
183,Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,341,418,2022,2
184,Indian Institute of Technology Hyderabad,"Electrical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),612,612,2022,2
185,Indian Institute of Technology Hyderabad,"Electrical Engineering (IC Design and Technology) (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,468,500,2022,2
